date,contract,contract month(Week),open,high,low,last,Change,%,volume,settlement_price,open_interest,best_bid,best_ask,historical_high,historical_low
2013/3/4,DUF,201309,-,-,-,-,-,-,-,58,0,-,57.9,-,-
2013/3/4,DUF,201312,-,-,-,-,-,-,-,57.8,0,-,-,-,-
2013/3/4,DTF,201303,15.15,15.85,15.05,15.35,0.3,1.99%,345,15.35,329,15.35,15.4,16,13.05
2013/3/4,DTF,201304,15.3,15.9,15.3,15.3,0.3,2.00%,209,15.3,169,15.35,15.4,15.9,14.05
2013/3/4,DTF,201306,-,-,-,-,-,-,-,15.4,0,15.05,15.35,-,-
2013/3/4,DTF,201309,-,-,-,-,-,-,-,15.45,0,14.35,15.4,-,-
2013/3/4,DTF,201312,-,-,-,-,-,-,-,15.3,9,-,15.4,13.95,13.8
2013/3/4,DSF,201303,26.1,26.2,25.75,25.8,-0.3,-1.15%,62,25.8,2794,25.8,25.85,35.2,22.5
2013/3/4,DSF,201304,26.2,26.2,25.75,25.75,-0.25,-0.96%,68,25.75,390,25.75,25.85,26.6,25.4
2013/3/4,DSF,201306,-,-,-,-,-,-,-,25.8,68,25.3,25.85,26.45,24.1
2013/3/4,DSF,201309,-,-,-,-,-,-,-,25.85,5,24.9,25.85,24.4,24.4
2013/3/4,DSF,201312,-,-,-,-,-,-,-,25.95,23,-,25.85,25.85,24.4
2013/3/4,DQF,201303,16.7,16.75,16.3,16.35,-0.25,-1.51%,270,16.35,1104,16.35,16.4,17.15,10.2
2013/3/4,DQF,201304,16.65,16.7,16.35,16.45,-0.15,-0.90%,71,16.45,147,16.25,16.4,16.75,15.9
2013/3/4,DQF,201306,16.55,16.55,16.3,16.3,-0.1,-0.61%,19,16.3,142,16.05,16.3,16.85,10.05
2013/3/4,DQF,201309,-,-,-,-,-,-,-,16.5,0,-,16.5,-,-
2013/3/4,DQF,201312,16.3,16.3,16.3,16.3,-0.5,-2.98%,3,16.3,6,15.8,-,16.3,13.8
2013/3/4,DQ1,201303,-,-,-,-,-,-,-,16.5,32,-,-,17,8.65
2013/3/4,DPF,201303,18.6,18.75,18.45,18.5,-0.5,-2.63%,133,18.5,100,18.4,18.5,19.45,16.75
2013/3/4,DPF,201304,18.5,18.75,18.5,18.55,-0.45,-2.37%,52,18.55,30,18.35,18.55,19.15,18.5
2013/3/4,DPF,201306,-,-,-,-,-,-,-,18.6,176,18.25,18.5,19.25,16.75
2013/3/4,DPF,201309,-,-,-,-,-,-,-,18.75,0,-,18.6,-,-
2013/3/4,DPF,201312,-,-,-,-,-,-,-,18.75,0,-,18.65,-,-
2013/3/4,DP1,201303,18.55,18.55,18.55,18.55,-0.45,-2.37%,30,18.5,45,18.3,18.7,19.3,16.8
2013/3/4,DOF,201303,15.35,15.35,15.2,15.25,-0.3,-1.93%,45,15.25,145,15.25,15.3,16.8,12.55
2013/3/4,DOF,201304,15.35,15.35,15.2,15.2,-0.35,-2.25%,93,15.2,77,15.1,15.3,16.2,15.2
2013/3/4,DOF,201306,-,-,-,-,-,-,-,15.2,1601,15.25,15.3,16.7,13.5
2013/3/4,DOF,201309,-,-,-,-,-,-,-,15.25,31,-,15.35,16.1,15
2013/3/4,DOF,201312,-,-,-,-,-,-,-,15.2,25,-,15.35,15.75,15.2
2013/3/4,DNF,201303,17.55,17.55,17.4,17.4,-0.35,-1.97%,130,17.4,132,17.25,17.4,18.25,15.85
2013/3/4,DNF,201304,17.55,17.55,17.4,17.4,-0.3,-1.69%,18,17.4,42,17.2,17.4,18,17.4
2013/3/4,DNF,201306,-,-,-,-,-,-,-,17.3,0,16.75,17.65,-,-
2013/3/4,DNF,201309,-,-,-,-,-,-,-,17.45,0,16.75,17.85,-,-
2013/3/4,DNF,201312,-,-,-,-,-,-,-,17.45,0,-,-,-,-
2013/3/4,DLF,201303,91.6,91.8,91.6,91.8,-0.5,-0.54%,3,91.8,109,91.6,91.8,95,87.7
2013/3/4,DLF,201304,-,-,-,-,-,-,-,91.7,19,91.5,91.8,93,92.3
2013/3/4,DLF,201306,-,-,-,-,-,-,-,91.9,126,-,91.7,94,88.5
2013/3/4,DLF,201309,-,-,-,-,-,-,-,92,25,91.7,92.2,94.6,90.8
2013/3/4,DLF,201312,-,-,-,-,-,-,-,92.1,24,-,92.3,94.4,92
2013/3/4,DKF,201303,64.4,64.5,63.8,63.8,0.2,0.31%,6,63.8,63,62.9,63.7,82.1,62.2
2013/3/4,DKF,201304,-,-,-,-,-,-,-,63.6,17,62.4,63.7,66.4,65.6
2013/3/4,DKF,201306,-,-,-,-,-,-,-,64.2,0,60.9,64.5,-,-
2013/3/4,DKF,201309,-,-,-,-,-,-,-,64.2,0,61.9,64,-,-
2013/3/4,DKF,201312,-,-,-,-,-,-,-,64.7,0,-,-,-,-
2013/3/4,DJF,201303,371.5,372.5,365,367,1,0.27%,28,367,55,363.5,370.5,372.5,273.5
2013/3/4,DJF,201304,370.5,371,370,370,4,1.09%,11,366.5,21,362,370.5,371,348.5
2013/3/4,DJF,201306,-,-,-,-,-,-,-,366.5,4,358.5,371.5,365.5,273
2013/3/4,DJF,201309,-,-,-,-,-,-,-,365,0,358.5,371,-,-
2013/3/4,DJF,201312,-,-,-,-,-,-,-,366,0,-,-,-,-
2013/3/4,DIF,201303,8.84,8.84,8.61,8.64,-0.05,-0.58%,95,8.64,215,8.47,8.7,9.29,7.7
2013/3/4,DIF,201304,8.79,8.84,8.7,8.7,0.01,0.12%,81,8.63,95,8.52,8.73,8.84,8.54
2013/3/4,DIF,201306,-,-,-,-,-,-,-,8.59,0,-,8.65,-,-
2013/3/4,DIF,201309,-,-,-,-,-,-,-,8.58,5,-,9.2,8.1,8.1
2013/3/4,DIF,201312,-,-,-,-,-,-,-,8.53,0,-,-,-,-
2013/3/4,DHF,201303,81.4,81.6,80.2,80.5,-0.9,-1.11%,491,80.5,2583,80.4,80.5,96,80.2
2013/3/4,DHF,201304,81.4,81.5,80.2,80.4,-1,-1.23%,248,80.4,1778,80.4,80.5,84.3,80.2
2013/3/4,DHF,201306,80.6,80.6,80.2,80.2,-1.1,-1.35%,20,80.4,49,80,80.8,95.9,80.2
2013/3/4,DHF,201309,-,-,-,-,-,-,-,80.5,1,79.3,80.7,87.5,84
2013/3/4,DHF,201312,-,-,-,-,-,-,-,80.9,0,-,-,-,-
2013/3/4,DH1,201303,-,-,-,-,-,-,-,80.5,10,80.2,80.7,90.2,83
2013/3/4,DGF,201303,75.4,75.4,73.3,73.4,-2.4,-3.17%,80,73.4,211,73.5,73.7,80.4,59.2
2013/3/4,DGF,201304,75.1,75.1,73.3,73.3,-2.3,-3.04%,62,73.3,70,73.4,73.7,77.6,73.3
2013/3/4,DGF,201306,-,-,-,-,-,-,-,73.2,0,72.5,73.7,78.7,78.6
2013/3/4,DGF,201309,-,-,-,-,-,-,-,73.3,0,72.5,74,-,-
2013/3/4,DGF,201312,-,-,-,-,-,-,-,73.5,0,-,-,-,-
2013/3/4,DFF,201303,38.6,38.6,38.3,38.6,-0.35,-0.90%,3,38.6,257,38.3,38.85,40.45,33.8
2013/3/4,DFF,201304,38.6,38.65,38.45,38.65,-0.3,-0.77%,15,38.65,186,38.25,38.85,38.95,37.55
2013/3/4,DFF,201306,-,-,-,-,-,-,-,38.85,0,-,-,-,-
2013/3/4,DFF,201309,-,-,-,-,-,-,-,38.5,0,37.8,-,-,-
2013/3/4,DFF,201312,-,-,-,-,-,-,-,39,0,-,-,-,-
2013/3/4,DEF,201303,13.6,13.6,13.45,13.45,-0.25,-1.82%,19,13.55,711,13.45,13.65,13.9,11.2
2013/3/4,DEF,201304,13.55,13.55,13.5,13.5,-0.15,-1.10%,7,13.5,654,13.4,13.65,13.8,13.4
2013/3/4,DEF,201306,-,-,-,-,-,-,-,13.5,10,12.95,13.65,13.75,12.3
2013/3/4,DEF,201309,-,-,-,-,-,-,-,13.4,6,12.95,13.7,13,11.6
2013/3/4,DEF,201312,-,-,-,-,-,-,-,13.6,144,-,13.75,13.75,12.6
2013/3/4,DE1,201303,13.55,13.55,13.55,13.55,-0.15,-1.09%,5,13.55,192,13.35,13.7,13.9,9.45
2013/3/4,DE1,201306,-,-,-,-,-,-,-,13.5,92,-,13.7,12.95,11.6
2013/3/4,DDF,201303,9.01,9.01,8.9,8.9,-0.09,-1.00%,6,8.9,3217,8.81,8.86,9.37,7.4
2013/3/4,DCF,201303,17.05,17.05,17,17,-0.2,-1.16%,138,16.85,561,16.8,16.9,17.85,14.8
2013/3/4,DCF,201304,17.1,17.1,16.95,16.95,-0.25,-1.45%,100,16.95,378,16.75,16.95,17.45,16.75
2013/3/4,DCF,201306,-,-,-,-,-,-,-,16.85,493,16.3,16.9,16.1,15.65
2013/3/4,DCF,201309,-,-,-,-,-,-,-,16.85,12,16.3,17.05,16.1,15.9
2013/3/4,DCF,201312,-,-,-,-,-,-,-,16.9,130,-,17.05,17.4,17.4
2013/3/4,DC1,201303,17.05,17.05,16.85,16.85,-0.35,-2.03%,80,16.85,46,-,17.1,17.65,15
2013/3/4,DBF,201303,12.35,12.35,12.15,12.15,-0.2,-1.62%,19,12.15,167,11.85,12.4,13.45,12.1
2013/3/4,DBF,201304,12.3,12.3,12.15,12.15,-0.15,-1.22%,35,12.15,135,11.8,12.4,12.55,12.15
2013/3/4,DBF,201306,-,-,-,-,-,-,-,12.2,1,-,12.4,12.45,12.45
2013/3/4,DBF,201309,-,-,-,-,-,-,-,12.2,0,-,12.4,-,-
2013/3/4,DBF,201312,-,-,-,-,-,-,-,12.15,0,-,12.4,-,-
2013/3/4,DAF,201303,14.5,14.5,14.3,14.3,-0.1,-0.69%,30,14.25,155,14.15,14.35,15,11.3
2013/3/4,DAF,201304,14.5,14.5,14.3,14.35,-0.05,-0.35%,15,14.25,105,14.1,14.4,14.85,14.2
2013/3/4,DAF,201306,-,-,-,-,-,-,-,14.1,1,14,14.35,13.9,13.9
2013/3/4,DAF,201309,-,-,-,-,-,-,-,14.1,0,13.65,14.35,-,-
2013/3/4,DAF,201312,-,-,-,-,-,-,-,14.3,0,-,14.35,-,-
2013/3/4,CZF,201303,19.75,19.75,19.25,19.25,-0.15,-0.77%,46,19.25,201,19,19.3,20,14.65
2013/3/4,CZF,201304,19.65,19.65,19.1,19.3,-0.05,-0.26%,64,19.3,204,18.95,19.3,19.95,18.75
2013/3/4,CZF,201306,-,-,-,-,-,-,-,19.3,0,-,19.65,-,-
2013/3/4,CZF,201309,-,-,-,-,-,-,-,19.3,0,18.5,19.75,-,-
2013/3/4,CZF,201312,-,-,-,-,-,-,-,19.45,0,-,-,-,-
2013/3/4,CWF,201303,8.01,8.05,7.92,8.02,0.13,1.65%,16,8.02,267,7.95,8.02,8.5,6.65
2013/3/4,CWF,201304,7.97,7.97,7.97,7.97,0.14,1.79%,5,7.97,47,7.82,8.02,8.06,7.15
2013/3/4,CWF,201306,-,-,-,-,-,-,-,8.04,5,7.36,8.02,7.91,7.04
2013/3/4,CWF,201309,-,-,-,-,-,-,-,8.11,21,-,8.02,7.81,7.73
2013/3/4,CWF,201312,-,-,-,-,-,-,-,7.95,0,-,8.02,7.85,7.85
2013/3/4,CVF,201303,32.4,32.9,32.4,32.7,0.5,1.55%,17,32.7,66,32.45,33,32.9,30.1
2013/3/4,CVF,201304,32.35,32.8,32.35,32.7,0.4,1.24%,10,32.7,42,32.4,33,32.8,30.8
2013/3/4,CVF,201306,-,-,-,-,-,-,-,32.65,0,31.45,33.45,-,-
2013/3/4,CVF,201309,-,-,-,-,-,-,-,32.9,0,31.45,33.45,-,-
2013/3/4,CVF,201312,-,-,-,-,-,-,-,32.8,0,-,-,-,-
2013/3/4,CTF,201303,24.85,25.35,24.8,25.05,-0.05,-0.20%,81,25.05,144,24.95,25.15,26.75,22.4
2013/3/4,CTF,201304,24.95,25.15,24.8,25.05,-0.1,-0.40%,18,25.05,73,24.95,25.15,25.15,24
2013/3/4,CTF,201306,-,-,-,-,-,-,-,25.1,10,24.45,-,24.7,24.45
2013/3/4,CTF,201309,-,-,-,-,-,-,-,25.1,5,24.45,25.25,24.7,24.7
2013/3/4,CTF,201312,-,-,-,-,-,-,-,25.2,0,-,-,-,-
2013/3/4,CT1,201303,-,-,-,-,-,-,-,25.05,63,24.7,25.3,25.5,22.35
2013/3/4,CSF,201303,10.3,10.3,10.15,10.15,-0.25,-2.40%,36,10.15,74,9.92,10.35,10.7,7.8
2013/3/4,CSF,201304,10.2,10.2,10.15,10.2,-0.15,-1.45%,20,10.2,41,9.87,10.4,10.4,10
2013/3/4,CSF,201306,-,-,-,-,-,-,-,10.05,0,-,10.35,-,-
2013/3/4,CSF,201309,-,-,-,-,-,-,-,10.15,83,-,10.35,9.92,9.85
2013/3/4,CSF,201312,-,-,-,-,-,-,-,10.15,0,-,10.35,-,-
2013/3/4,CRF,201303,33.25,33.25,31.95,32.15,-1.1,-3.31%,36,32.15,60,31.95,32.35,34.85,31.95
2013/3/4,CRF,201304,32.65,32.65,32.05,32.05,-1.2,-3.61%,53,32.05,14,31.95,32.35,33.75,32.05
2013/3/4,CRF,201306,-,-,-,-,-,-,-,31.9,0,30.85,32,-,-
2013/3/4,CRF,201309,-,-,-,-,-,-,-,32.1,0,-,32.8,-,-
2013/3/4,CRF,201312,-,-,-,-,-,-,-,32,0,-,-,-,-
2013/3/4,CQF,201303,56.7,56.9,56,56.4,-0.6,-1.05%,141,56.4,115,56.2,56.7,57,50.5
2013/3/4,CQF,201304,56.4,56.6,56.2,56.4,-0.6,-1.05%,19,56.4,54,56.2,56.6,56.6,53.7
2013/3/4,CQF,201306,-,-,-,-,-,-,-,56.4,1,55.6,56.8,53.3,53.3
2013/3/4,CQF,201309,-,-,-,-,-,-,-,56.4,0,55.1,57.1,-,-
2013/3/4,CQF,201312,-,-,-,-,-,-,-,56.4,0,-,-,-,-
2013/3/4,CQ1,201303,56.7,56.7,56.7,56.7,-0.3,-0.53%,5,56.4,15,56,57.1,56.7,49.8
2013/3/4,CPF,201303,-,-,-,-,-,-,-,99.275,0,99.205,99.3,-,-
2013/3/4,CPF,201304,-,-,-,-,-,-,-,98.89,0,99.195,99.305,-,-
2013/3/4,CPF,201305,-,-,-,-,-,-,-,98.54,0,-,-,-,-
2013/3/4,CPF,201306,-,-,-,-,-,-,-,98.11,1,98.1,-,98.06,98.06
2013/3/4,CPF,201307,-,-,-,-,-,-,-,98.335,0,-,-,-,-
2013/3/4,CPF,201308,-,-,-,-,-,-,-,99.275,0,-,-,-,-
2013/3/4,CPF,201309,-,-,-,-,-,-,-,98.98,0,-,-,-,-
2013/3/4,CPF,201310,-,-,-,-,-,-,-,98.6,0,-,-,-,-
2013/3/4,CPF,201311,-,-,-,-,-,-,-,98.685,0,-,-,-,-
2013/3/4,CPF,201312,-,-,-,-,-,-,-,98.91,0,-,-,-,-
2013/3/4,CPF,201401,-,-,-,-,-,-,-,98.835,0,-,-,-,-
2013/3/4,CPF,201402,-,-,-,-,-,-,-,98.9,0,-,-,-,-
2013/3/4,CNF,201303,17.5,17.55,17.4,17.4,-0.2,-1.14%,92,17.4,491,17.4,17.45,18,17.35
2013/3/4,CNF,201304,17.5,17.5,17.4,17.4,-0.2,-1.14%,114,17.4,207,17.35,17.45,17.7,17.35
2013/3/4,CNF,201306,17.5,17.5,17.5,17.5,-0.1,-0.57%,1,17.5,423,17.1,17.45,17.65,17.3
2013/3/4,CNF,201309,-,-,-,-,-,-,-,17.35,350,17.15,17.55,17.6,17.45
2013/3/4,CNF,201312,-,-,-,-,-,-,-,17.45,0,-,17.7,-,-
2013/3/4,CN2,201303,-,-,-,-,-,-,-,17.5,73,-,-,18.3,16.6
2013/3/4,CN1,201303,17.7,17.7,17.5,17.5,-0.3,-1.69%,63,17.5,475,17.5,18,18.5,15.9
2013/3/4,CN1,201306,-,-,-,-,-,-,-,17.7,1041,17.3,17.75,18.05,16.65
2013/3/4,CN1,201309,-,-,-,-,-,-,-,17.55,1,-,18.75,17.75,17.75
2013/3/4,CMF,201303,12.05,12.05,11.85,11.85,-0.2,-1.66%,382,11.85,2192,11.75,11.9,13.1,10.6
2013/3/4,CMF,201304,12.05,12.05,11.85,11.85,-0.2,-1.66%,304,11.85,2137,11.75,11.9,12.45,11.85
2013/3/4,CMF,201306,-,-,-,-,-,-,-,11.9,694,-,11.9,13.1,10.4
2013/3/4,CMF,201309,-,-,-,-,-,-,-,12,408,-,12.1,12.25,10.95
2013/3/4,CMF,201312,-,-,-,-,-,-,-,12.1,1090,-,12.1,12.8,11.7
2013/3/4,CM1,201303,12.05,12.05,11.85,11.85,-0.2,-1.66%,151,11.85,1718,11.7,12.1,13.1,10.3
2013/3/4,CM1,201306,-,-,-,-,-,-,-,11.9,392,-,-,12.3,10.7
2013/3/4,CLF,201303,24.8,24.8,24.5,24.65,-0.3,-1.20%,93,24.65,1066,24.55,24.9,25.85,21.2
2013/3/4,CLF,201304,24.75,24.75,24.6,24.6,-0.2,-0.81%,46,24.6,937,24.5,24.85,25.2,24.1
2013/3/4,CLF,201306,-,-,-,-,-,-,-,24.7,433,24.3,-,23,21.55
2013/3/4,CLF,201309,-,-,-,-,-,-,-,24.55,60,24.05,-,22.9,22.8
2013/3/4,CLF,201312,-,-,-,-,-,-,-,24.75,0,-,-,-,-
2013/3/4,CL1,201303,-,-,-,-,-,-,-,24.65,11,24.35,-,25.75,19.95
2013/3/4,CKF,201303,37.85,37.85,37.6,37.6,-0.4,-1.05%,62,37.75,764,37.6,37.7,38.3,29.2
2013/3/4,CKF,201304,37.65,37.7,37.6,37.65,-0.15,-0.40%,8,37.65,453,37.5,37.7,38.3,36.1
2013/3/4,CKF,201306,-,-,-,-,-,-,-,37.55,512,37.4,37.7,37.6,28.5
2013/3/4,CKF,201309,-,-,-,-,-,-,-,37.9,4,37.1,37.85,31.55,31.5
2013/3/4,CKF,201312,-,-,-,-,-,-,-,37.9,0,-,37.85,-,-
2013/3/4,CK1,201303,-,-,-,-,-,-,-,37.75,18,37.4,37.95,37.8,28.5
2013/3/4,CK1,201306,-,-,-,-,-,-,-,37.55,230,-,-,29.5,29.4
2013/3/4,CJF,201303,17.2,17.2,16.95,16.95,-0.35,-2.02%,143,17,314,16.8,17.1,17.95,15.2
2013/3/4,CJF,201304,17.2,17.2,17,17.05,-0.3,-1.73%,93,17.05,347,16.75,17.15,17.6,17
2013/3/4,CJF,201306,-,-,-,-,-,-,-,17,247,16.65,17.1,17.8,15.6
2013/3/4,CJF,201309,-,-,-,-,-,-,-,17.05,5,16.3,17.2,16.5,16.5
2013/3/4,CJF,201312,-,-,-,-,-,-,-,17.1,5,-,17.25,17.4,17.4
2013/3/4,CJ1,201303,17.1,17.1,17,17,-0.3,-1.73%,75,17,47,16.75,17.15,17.9,15.85
2013/3/4,CJ1,201306,-,-,-,-,-,-,-,17,8,-,-,17.3,16.5
2013/3/4,CHF,201303,13.2,13.2,12.75,12.75,-0.4,-3.04%,138,12.75,5128,12.75,12.85,14.3,8.28
2013/3/4,CHF,201304,13.15,13.15,12.95,12.95,-0.15,-1.15%,42,12.7,190,12.75,12.9,13.4,12.65
2013/3/4,CHF,201306,-,-,-,-,-,-,-,12.65,23,12.65,12.85,14.1,9.08
2013/3/4,CHF,201309,-,-,-,-,-,-,-,12.75,1,12.3,12.85,13.85,12.2
2013/3/4,CHF,201312,-,-,-,-,-,-,-,12.75,0,-,12.85,-,-
2013/3/4,CGF,201303,20.75,20.75,20.35,20.45,-0.5,-2.39%,126,20.45,608,20.45,20.7,24,17.85
2013/3/4,CGF,201304,20.7,20.7,20.45,20.5,-0.4,-1.91%,116,20.5,124,20.45,20.7,21.5,20.45
2013/3/4,CGF,201306,-,-,-,-,-,-,-,20.35,23,19.85,20.7,21.85,17.45
2013/3/4,CGF,201309,-,-,-,-,-,-,-,20.45,0,19.85,20.85,-,-
2013/3/4,CGF,201312,-,-,-,-,-,-,-,20.6,20,-,20.85,21.45,20.65
2013/3/4,CFF,201303,76,76.3,74.8,74.9,-1.5,-1.96%,627,74.9,664,74.8,75.3,80.6,71.6
2013/3/4,CFF,201304,76.1,76.1,74.6,74.8,-1.4,-1.84%,89,74.8,79,74.6,75.2,78.6,74.6
2013/3/4,CFF,201306,-,-,-,-,-,-,-,74.7,0,73.5,75.5,-,-
2013/3/4,CFF,201309,-,-,-,-,-,-,-,74.4,0,72.8,75.7,-,-
2013/3/4,CFF,201312,-,-,-,-,-,-,-,75.7,0,-,-,-,-
2013/3/4,CEF,201303,40.05,40.1,39.6,39.6,-0.75,-1.86%,57,39.65,616,39.6,39.85,41.05,30.15
2013/3/4,CEF,201304,40,40.05,39.65,39.65,-0.55,-1.37%,19,39.65,91,39.6,39.85,40.4,38.75
2013/3/4,CEF,201306,-,-,-,-,-,-,-,39.5,203,39.35,39.85,40.45,29.55
2013/3/4,CEF,201309,-,-,-,-,-,-,-,39.95,0,-,40.05,-,-
2013/3/4,CEF,201312,-,-,-,-,-,-,-,39.95,0,-,40.05,-,-
2013/3/4,CE1,201303,-,-,-,-,-,-,-,39.65,232,39.35,39.95,40.35,28.5
2013/3/4,CDF,201303,104,104,102,102,-2.5,-2.39%,309,102,2122,102,102.5,109.5,77
2013/3/4,CDF,201304,103,103,102,102,-2.5,-2.39%,154,102,380,102,102.5,108.5,101.5
2013/3/4,CDF,201306,103.5,103.5,102,102,-3,-2.86%,2,102,62,101.5,103,108,94.1
